Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Eagle Storage,Independent,Eagle Storage,Wood,Northeast Loop 564,Mineola,TX,75773,32.68888,-95.4803197,903-569-9468,,https://www.mineolastorage.com/,,,self-storage,B,55,
Physical Plant Storage,Independent,Physical Plant Storage,Hockley,,,TX,,33.5745064,-102.3703374,,,,,,self-storage,C,15,No website found
Roughneck Security Storage,Independent,Roughneck Security Storage,Gregg,East US 80,White Oak,TX,75693,32.5192306,-94.854298,,,,,,self-storage,C,15,No website found
Park Storage Shed,Independent,Park Storage Shed,Karnes,,,TX,,28.8827233,-97.8988825,,,,,,self-storage,C,15,No website found
AAA Storage,Independent,AAA Storage,Lubbock,North Quaker Avenue,Lubbock,TX,79416,33.6235965,-101.9057457,,,,,,self-storage,C,15,No website found
Freedom Storage,Independent,Freedom Storage,Dallas,Scyene Road,Dallas,TX,75227,32.7636294,-96.6455715,,,,,,self-storage,C,15,No website found
U-Haul Moving & Storage,Chain,U-Haul Moving & Storage,,Central Avenue Northeast,Albuquerque,NM,87108,35.0770351,-106.5759818,,,,,,self-storage,C,0,No website found; Chain-managed
Security Storage,Independent,Security Storage,Palo Pinto,MH 379,Mineral Wells,TX,76067,32.7899071,-98.0818761,,,,,,self-storage,C,15,No website found
Sanger Storage,Independent,Sanger Storage,Denton,S. Stemmons,Sanger,TX,76266,33.355965,-97.1829354,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Dallas,Big Town Boulevard,Mesquite,TX,75150,32.8057796,-96.6691907,,,,,,self-storage,C,0,No website found; Chain-managed
Bigfoot Storage,Independent,Bigfoot Storage,Lubbock,North Frankford Avenue,Lubbock,TX,79416,33.6137322,-101.941087,,,,,,self-storage,C,15,No website found
Love Field Storage,Independent,Love Field Storage,Dallas,,,TX,,32.820448,-96.8387891,,,,,,self-storage,C,15,No website found
"Westgate Storage, LLC",Independent,"Westgate Storage, LLC",Hood,West US Highway 377,Granbury,Texas,76048,32.430155,-97.8338995,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Denton,Legacy Drive,Frisco,TX,75034,33.1483057,-96.848943,,,,,,self-storage,C,0,No website found; Chain-managed
Affordable Storage,Independent,Affordable Storage,Lubbock,50th Street,Lubbock,TX,79412,33.5459409,-101.8571261,,,,,,self-storage,C,15,No website found
Storage Zone,Independent,Storage Zone,Lubbock,South Loop 289,Lubbock,TX,79423,33.527858,-101.8525226,,,,,,self-storage,C,15,No website found
Absolute Nationwide Storage,Independent,Absolute Nationwide Storage,Lubbock,Tahoka Highway,Lubbock,TX,79423,33.5077422,-101.8427846,,,,,,self-storage,C,15,No website found
Santa Fe Depot Road Storage,Independent,Santa Fe Depot Road Storage,Nolan,Santa Fe Depot Road,Sweetwater,TX,79556,32.4998221,-100.382807,,,,,,self-storage,C,15,No website found
Northside Storage Lot,Independent,Northside Storage Lot,Harris,Tidwell Road,Houston,TX,,29.8453342,-95.380297,,,,,,self-storage,C,15,No website found
Pro Box Portable Storage,Independent,Pro Box Portable Storage,,,,TX,,35.3204361,-97.5981915,,,,,,self-storage,C,15,No website found
Mobile Mini - Portable Storage & Offices,Independent,Mobile Mini - Portable Storage & Offices,,South Meridian Avenue,Oklahoma City,OK,73173,35.3268607,-97.5971863,405-814-1300,,https://www.mobilemini.com/locations/ok/oklahoma-city,,,self-storage,B,55,
Extra Space Storage,Chain,Extra Space Storage,Dallas,Clark Road,Dallas,TX,75249,32.6613515,-96.944913,,,,,,self-storage,C,0,No website found; Chain-managed
US Cold Storage,Independent,US Cold Storage,,Island Street,,TX,78041,27.552797,-99.5102889,,,,,,self-storage,C,15,No website found
The Storage Place,Independent,The Storage Place,Wichita,Loop 11,Wichita Falls,TX,76306,33.9388207,-98.5335432,,,,,,self-storage,C,15,No website found
Security Storage,Independent,Security Storage,Wichita,Reilly Road,Wichita Falls,TX,76306,33.9804989,-98.5357894,,,,,,self-storage,C,15,No website found
Amazing Space Storage Solutions,Independent,Amazing Space Storage Solutions,Hockley,North Sherman Avenue,Levelland,TX,79336,33.5969609,-102.363608,,,,,,self-storage,C,15,No website found
Storage Plus of Katy,Independent,Storage Plus of Katy,Harris,,,TX,,29.8029601,-95.7706171,,,,,,self-storage,C,15,No website found
McCoy's Building Supply - Lumber Storage,Independent,McCoy's Building Supply - Lumber Storage,Williamson,,,TX,,30.5965032,-97.4164981,,,,,,self-storage,C,15,No website found
South Athens Storage,Independent,South Athens Storage,Henderson,State Highway 19 South,Athens,TX,75751,32.1530809,-95.8320639,,,,,,self-storage,C,15,No website found
Interstate Storage,Independent,Interstate Storage,Van Zandt,North Trade Days Boulevard,Canton,TX,75103,32.5767435,-95.85709,,,,,,self-storage,C,15,No website found
A-1 Storage,Independent,A-1 Storage,Kerr,Harper Road,Kerrville,TX,78028,30.0836946,-99.1542276,,,,,,self-storage,C,15,No website found
Fairland Storage,Independent,Fairland Storage,Burnet,Ranch Road 1855,Marble Falls,TX,78654,30.6424276,-98.2623774,,,,,,self-storage,C,15,No website found
Sky Storage and Uhaul,Chain,Sky Storage and Uhaul,Lamar,Northwest Loop 286,Paris,TX,75460,33.6841093,-95.5695676,,,,,,self-storage,C,0,No website found; Chain-managed
AAA Safgard Storage,Independent,AAA Safgard Storage,Lamar,North Main Street,Paris,TX,75460,33.68954,-95.5557114,,,,,,self-storage,C,15,No website found
Four Oaks Storage Center,Independent,Four Oaks Storage Center,Grayson,Well Road,Denison,TX,75020,33.7525853,-96.6458355,,,,,,self-storage,C,15,No website found
46 West Storage,Independent,46 West Storage,Comal,State Highway 46 West,Spring Branch,TX,78070,29.7915877,-98.4644162,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Montgomery,Interstate 45 South,Conroe,TX,77304,30.2815857,-95.4609267,,,,,,self-storage,C,0,No website found; Chain-managed
Storage Drive,Independent,Storage Drive,Randall,,,TX,,35.1418484,-101.8812986,,,,,,self-storage,C,15,No website found
All Storage - Western,Independent,All Storage - Western,Randall,South Western Street,Amarillo,TX,79110,35.145718,-101.8815686,,,,,,self-storage,C,15,No website found
A-A Storage Rental,Independent,A-A Storage Rental,Jefferson,East Cardinal Drive,Beaumont,TX,77705,30.0313011,-94.0804962,,,,,,self-storage,C,15,No website found
New Hope Storage Sidepath,Independent,New Hope Storage Sidepath,,,,TX,,36.3112006,-94.1049379,,,,,,self-storage,C,15,No website found
Bulldog Storage,Independent,Bulldog Storage,Hutchinson,West 5th Street,Borger,TX,79007,35.6697547,-101.3928539,,,,,,self-storage,C,15,No website found
Polly Peak Storage,Independent,Polly Peak Storage,Bandera,State Highway 16 South,Bandera,TX,78003,29.7461301,-99.0205792,,,,,,self-storage,C,15,No website found
Access Storage,Independent,Access Storage,Kerr,Bandera Highway,Kerrville,TX,78028,29.9718775,-99.112909,,,,,,self-storage,C,15,No website found
Stuff Storage,Independent,Stuff Storage,Medina,US Highway 90 East,Castroville,TX,78009,29.3659509,-98.8068992,,,,,,self-storage,C,15,No website found
Wilson Storage,Independent,Wilson Storage,,Siler Road,Santa Fe,NM,,35.6610045,-105.9938706,,,,,,self-storage,C,15,No website found
Storage Tent,Independent,Storage Tent,Cameron,,Starbase,TX,,25.9882651,-97.1878152,,,,,,self-storage,C,15,No website found
Pampa Storage Spot,Independent,Pampa Storage Spot,Gray,West 23rd Avenue,Pampa,TX,79065,35.5614217,-100.9850056,,,,,,self-storage,C,15,No website found
Above All Storage,Independent,Above All Storage,Gray,West 23rd Avenue,Pampa,TX,79065,35.5616216,-100.9885939,,,,,,self-storage,C,15,No website found
Alpine Storage,Independent,Alpine Storage,Gregg,Alpine Road,Longview,TX,75605,32.536592,-94.7029414,,,,,,self-storage,C,15,No website found
Storage Solutions Plus,Independent,Storage Solutions Plus,Medina,State Highway 173 North,Devine,TX,78016,29.1505436,-98.919015,,,,,,self-storage,C,15,No website found
Farm Supply Tire Storage,Independent,Farm Supply Tire Storage,Hansford,,,TX,,36.2008222,-101.1938055,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Dallas,Oates Drive,Mesquite,TX,75150,32.8416383,-96.6258225,,,,,,self-storage,C,0,No website found; Chain-managed
The Storage Place,Independent,The Storage Place,Dallas,North Belt Line Road,Mesquite,TX,75150,32.8308659,-96.5966044,,,,,,self-storage,C,15,No website found
A3 Storage Centers,Independent,A3 Storage Centers,Andrews,North US Highway 385,Andrews,TX,79714,32.3423484,-102.5532675,,,,,,self-storage,C,15,No website found
P.A.C.K. Storage,Independent,P.A.C.K. Storage,Andrews,Northeast Mustang Drive,Andrews,TX,79714,32.3356169,-102.543221,,,,,,self-storage,C,15,No website found
Greenkey Storage,Independent,Greenkey Storage,Henderson,Southeast Loop 7,Athens,TX,75752,32.1723349,-95.8254106,,,,,,self-storage,C,15,No website found
Hwy 287 RV Park And Storage,Independent,Hwy 287 RV Park And Storage,Ellis,S US Highway 287,,TX,,32.3391574,-96.7697946,,,,,,self-storage,C,15,No website found
Longhorn State Storage,Independent,Longhorn State Storage,Randall,South Coulter Street,Amarillo,TX,79119,35.0903161,-101.9184711,,,,,,self-storage,C,15,No website found
Sunset Storage,Independent,Sunset Storage,Tom Green,Sunset Drive,San Angelo,TX,76904,31.4138067,-100.4592787,,,,,,self-storage,C,15,No website found
Northside Storage,Independent,Northside Storage,Tom Green,North Chadbourne Street,San Angelo,TX,76903,31.4864018,-100.4512645,,,,,,self-storage,C,15,No website found
A & A Auto & R V Sales & Storage,Independent,A & A Auto & R V Sales & Storage,Williamson,Williams Drive,Georgetown,TX,78633,30.7065184,-97.7512995,512-930-1404,,https://www.aaautorvsalesstorage.com/,,,RV/boat,B,55,
EMS Classroom/EMS Storage,Independent,EMS Classroom/EMS Storage,Brazos,,,TX,,30.5782912,-96.3493067,,,,,,self-storage,C,15,No website found
ESTI Technical Equipment Storage,Independent,ESTI Technical Equipment Storage,Brazos,,,TX,,30.5771285,-96.3496728,,,,,,self-storage,C,15,No website found
Shadow Ranch Storage,Independent,Shadow Ranch Storage,Kaufman,FM 2965,Wills Point,TX,75169,32.6585603,-96.0897039,972-658-3777,,,,,self-storage,C,40,
The Storage Place - Lockbox,Independent,The Storage Place - Lockbox,Kaufman,FM 2578,Terrell,TX,75160,32.7102646,-96.2872646,,,,,,self-storage,C,15,No website found
Storage Solutions of Forney,Independent,Storage Solutions of Forney,Kaufman,FM 740,Forney,TX,75126,32.7976233,-96.4706446,,,,,,self-storage,C,15,No website found
RightSpace Storage,Independent,RightSpace Storage,Kaufman,West US Highway 80,Terrell,TX,75160,32.7387282,-96.3193399,,,,,,self-storage,C,15,No website found
RightSpace Storage,Independent,RightSpace Storage,Kaufman,Helms Trail,Forney,TX,75126,32.699694,-96.4295448,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Bell,West Loop 121,Belton,TX,76513,31.0336299,-97.4807938,,,,,,self-storage,C,0,No website found; Chain-managed
SpaceX MegaLift and Equipment Storage Yard,Independent,SpaceX MegaLift and Equipment Storage Yard,Cameron,,Starbase,TX,,25.9929149,-97.1804859,,,,,,self-storage,C,15,No website found
Mission Storage,Independent,Mission Storage,Smith,FM 16 West,Lindale,TX,75771,32.5133518,-95.433476,,,,,,self-storage,C,15,No website found
Double C Storage,Independent,Double C Storage,Kaufman,State Highway 34 North,Terrell,TX,75161,32.7691346,-96.2525017,,,,,,self-storage,C,15,No website found
Physical Plant Storage Building,Independent,Physical Plant Storage Building,McLennan,,,TX,,31.6313975,-97.080685,,,,,,self-storage,C,15,No website found
Central Receiving Storage,Independent,Central Receiving Storage,McLennan,,,TX,,31.6321735,-97.0832865,,,,,,self-storage,C,15,No website found
Laser Electro-Optics Storage,Independent,Laser Electro-Optics Storage,McLennan,,,TX,,31.642065,-97.0828735,,,,,,self-storage,C,15,No website found
Band Storage Building,Independent,Band Storage Building,,,,TX,,36.0493535,-94.1802103,,,,,,self-storage,C,15,No website found
Morningstar Storage,Independent,Morningstar Storage,Kendall,Interstate 10 West,Boerne,TX,78006,29.8194066,-98.7570161,,,,,,self-storage,C,15,No website found
Bergheim Storage,Independent,Bergheim Storage,Kendall,State Highway 46 East,Boerne,TX,78006,29.828064,-98.5620184,,,,,,self-storage,C,15,No website found
Lockaway Storage,Independent,Lockaway Storage,Kendall,River Road,Boerne,TX,78006,29.7897875,-98.6950819,,,,,,self-storage,C,15,No website found
The Storage Place,Independent,The Storage Place,Victoria,North John Stockbauer Drive,Victoria,TX,77904,28.8527055,-96.9833131,,,,,,self-storage,C,15,No website found
Payless Storage,Independent,Payless Storage,,Trinity Boulevard,Texarkana,AR,71854,33.4769493,-94.0089186,,,,,,self-storage,C,15,No website found
Town East Storage,Independent,Town East Storage,Dallas,North Town East Boulevard,Mesquite,TX,75150,32.7949399,-96.6533069,,,,,,self-storage,C,15,No website found
Texarkana National Storage,Chain,Texarkana National Storage,Bowie,Richmond Road,Texarkana,TX,75503,33.4602424,-94.0927493,,,,,,self-storage,C,0,No website found; Chain-managed
I-30 Storage Center,Independent,I-30 Storage Center,,Jefferson Avenue,Texarkana,AR,71854,33.4695037,-94.0304383,,,,,,self-storage,C,15,No website found
I-30 Jefferson Storage,Independent,I-30 Jefferson Storage,,Jefferson Avenue,Texarkana,AR,71854,33.4688175,-94.0301077,,,,,,self-storage,C,15,No website found
Storage #2 (CAMI Metal),Independent,Storage #2 (CAMI Metal),,,,TX,,35.395555,-97.6203825,,,,,,self-storage,C,15,No website found
TSI Storage,Chain,TSI Storage,,,,TX,,35.4028723,-97.6222624,,,,,,self-storage,C,0,No website found; Chain-managed
Floriculture Farm Storage Building,Independent,Floriculture Farm Storage Building,Brazos,,,TX,,30.6102493,-96.3522666,,,,,,self-storage,C,15,No website found
Police Department/Records Storage,Independent,Police Department/Records Storage,Coryell,,,TX,,31.1192603,-97.8120661,,,,,,self-storage,C,15,No website found
Baseball Softball Storage Building,Independent,Baseball Softball Storage Building,Walker,,,TX,,30.7142282,-95.539968,,,,,,self-storage,C,15,No website found
Sun Furniture Storage,Independent,Sun Furniture Storage,,Texas Avenue,Shreveport,LA,71101,32.4995299,-93.7545109,,,,,,self-storage,C,15,No website found
Advantage Storage,Independent,Advantage Storage,Johnson,West FM 917,Joshua,TX,76058,32.4625262,-97.4214127,,,,,,self-storage,C,15,No website found
Discount Storage: Shop Rentals,Independent,Discount Storage,Lubbock,122nd Street,Lubbock,TX,79424,33.483769,-101.9374337,806-698-1598,,,,yes,self-storage,C,40,
Public Storage,Chain,Public Storage,,Gould Drive,Bossier City,LA,71111,32.5227655,-93.7080485,,,,,,self-storage,C,0,No website found; Chain-managed
Data Management Record Storage,Independent,Data Management Record Storage,,South Southwest Boulevard West,Tulsa,OK,74107,36.1104118,-96.0132156,,,,,,self-storage,C,15,No website found
IWT Storage Building,Independent,IWT Storage Building,,,,TX,,35.3972586,-97.6156555,,,,,,self-storage,C,15,No website found
ASDE-X Storage Building,Independent,ASDE-X Storage Building,,,,TX,,35.3965317,-97.6147202,,,,,,self-storage,C,15,No website found
TSI Storage Building,Chain,TSI Storage Building,,,,TX,,35.3939466,-97.6218304,,,,,,self-storage,C,0,No website found; Chain-managed
Storage #1 (CAMI Flammable),Independent,Storage #1 (CAMI Flammable),,,,TX,,35.3953606,-97.6199812,,,,,,self-storage,C,15,No website found
CARSR Storage,Independent,CARSR Storage,,,,TX,,35.4001751,-97.6355494,,,,,,self-storage,C,15,No website found
Camel Maxi Storage,Chain,Camel Maxi Storage,Grayson,West Houston Street,Sherman,TX,75092,33.6248292,-96.6568664,,,,,,self-storage,C,0,No website found; Chain-managed
City of Albuquerque Fleet Maintenance Wharehouse and storage,Independent,City of Albuquerque Fleet Maintenance Wharehouse and storage,,,,TX,,35.1691704,-106.581614,,,,,,self-storage,C,15,No website found
Recreational Storage,Independent,Recreational Storage,,,,TX,,35.0550979,-106.6082378,,,,,,self-storage,C,15,No website found
Lone Star Storage,Independent,Lone Star Storage,Lampasas,North US Highway 281,Lampasas,TX,76550,31.0922297,-98.1885358,,,,,,self-storage,C,15,No website found
Spanish Oaks Storage,Independent,Spanish Oaks Storage,Blanco,Loop 163,Blanco,TX,78606,30.0803268,-98.4133087,,,,,,self-storage,C,15,No website found
ABC Equipment Rental Storage Building,Independent,ABC Equipment Rental Storage Building,,,,TX,,36.1403557,-95.9477638,,,,,,self-storage,C,15,No website found
K & L Storage,Independent,K & L Storage,McLennan,North Highway 6,Woodway,TX,76712,31.5651429,-97.2807064,,,,,,self-storage,C,15,No website found
Connex Area Storage,Independent,Connex Area Storage,Williamson,,,TX,,30.4990309,-97.684089,,,,,,self-storage,C,15,No website found
Advantage Storage,Independent,Advantage Storage,Denton,Teasley Lane,Denton,TX,76210,33.1570727,-97.1042381,,,,,,self-storage,C,15,No website found
Storage Cabin,Independent,Storage Cabin,,,,TX,,36.4427143,-105.093385,,,,,,self-storage,C,15,No website found
Hay Storage,Independent,Hay Storage,,,,TX,,36.4193574,-105.0988904,,,,,,self-storage,C,15,No website found
Outdoor Storage and Kitchen,Independent,Outdoor Storage and Kitchen,Bexar,,,TX,,29.2525904,-98.5205192,,,,,,self-storage,C,15,No website found
Kokopelli Storage,Chain,Kokopelli Storage,,,,TX,,33.400084,-105.6525043,,,,,,self-storage,C,0,No website found; Chain-managed
STRATTON RIDGE STORAGE CAVERN 1,Independent,Kinder Morgan Tejas Pipeline,Brazoria,,,TX,,29.057231,-95.3414264,,,,,,self-storage,C,15,No website found
Wilson Storage to A/S Channel,Independent,"Enterprise Products Operating, LLC",Brazoria,,,TX,,29.1358932,-95.8259647,,,,,,self-storage,C,15,No website found
STRATTON RIDGE STORAGE CAVERN 2,Independent,Kinder Morgan Tejas Pipeline,Brazoria,,,TX,,29.0565657,-95.3408007,,,,,,self-storage,C,15,No website found
Markham Storage Lateral #2,Independent,Kinder Morgan Texas Pipeline LLC,Matagorda,,,TX,,28.9913096,-96.1536542,,,,,,self-storage,C,15,No website found
Markham Storage Lateral #4,Independent,Kinder Morgan Texas Pipeline LLC,Matagorda,,,TX,,28.9897743,-96.1521335,,,,,,self-storage,C,15,No website found
Eagle Ford Wilson Storage to sm102 Tie-I,Independent,"Enterprise Products Operating, LLC",Matagorda,,,TX,,29.2061061,-95.883371,,,,,,self-storage,C,15,No website found
MARKHAM STORAGE LATERAL #5,Independent,Kinder Morgan Texas Pipeline LLC,Matagorda,,,TX,,28.9903819,-96.1536539,,,,,,self-storage,C,15,No website found
Wilson Storage Lateral,Independent,Florida Gas Transmission,Matagorda,,,TX,,29.1826122,-95.8850313,,,,,,self-storage,C,15,No website found
MARKHAM STORAGE LATERAL #7,Independent,Kinder Morgan Texas Pipeline LLC,Matagorda,,,TX,,28.9915577,-96.1549753,,,,,,self-storage,C,15,No website found
Sam's Storage,Independent,Sam's Storage,Palo Pinto,FM 2951,Graford,TX,76449,32.8896776,-98.4683316,,,,,,self-storage,C,15,No website found
Payless Storage,Independent,Payless Storage,Bowie,Hampton Road,Texarkana,TX,75503,33.4567283,-94.1388784,,,,,,self-storage,C,15,No website found
West Loop Storage,Independent,West Loop Storage,Henderson,Northwest Loop 7,Athens,TX,75751,32.1971447,-95.9098504,,,,,,self-storage,C,15,No website found
The Storage Place,Independent,The Storage Place,Henderson,Southpark Circle,Athens,TX,75752,32.1687985,-95.8373346,,,,,,self-storage,C,15,No website found
Absolute Storage,Independent,Absolute Storage,Potter,West Loop 335 North,Amarillo,TX,79124,35.242545,-101.937583,,,,,,self-storage,C,15,No website found
Dumas ISD Custodial & Cold Storage,Independent,Dumas ISD Custodial & Cold Storage,Moore,South Twichell Avenue,Dumas,TX,79029,35.8617704,-101.9797573,,,,,,self-storage,C,15,No website found
Prospect Storage,Independent,GlidePath Power Operations LLC,Brazoria,,,TX,,29.1495017,-95.6510136,,,,,,self-storage,C,15,No website found
Brownfield Storage Lockers,Independent,Brownfield Storage Lockers,Terry,East Buckley Street,Brownfield,TX,79316,33.1754769,-102.2745311,,,,,,self-storage,C,15,No website found
Public Storage - Office,Chain,Public Storage - Office,Bexar,West Sunset Road,San Antonio,TX,78216,29.5080811,-98.4785031,210-446-0547,,https://www.publicstorage.com/self-storage-tx-san-antonio/625,,,self-storage,C,5,Chain-managed
Blue Summit Storage,Independent,"Blue Summit Storage, LLC",Wilbarger,,,TX,,34.2937021,-99.3687183,,,,,,self-storage,C,15,No website found
Wind Turbine Storage Site,Independent,Wind Turbine Storage Site,Nueces,,,TX,,27.8321358,-97.3924401,,,,,,self-storage,C,15,No website found
Chuckwagon Storage,Independent,Chuckwagon Storage,,,,TX,,36.4704811,-105.0482032,,,,,,self-storage,C,15,No website found
Mandy's Storage,Independent,Mandy's Storage,Grayson,,,TX,,33.6820456,-96.5861999,,,,,,self-storage,C,15,No website found
Best Price Storage,Independent,Best Price Storage,,Commerce Court,Fort Smith,AR,72908,35.2967354,-94.4191117,,,,,,self-storage,C,15,No website found
Controlled Storage Solutions,Independent,Controlled Storage Solutions,Grayson,West FM 120,Denison,TX,75020,33.7634404,-96.644032,,,,,,self-storage,C,15,No website found
Coal Storage,Independent,Coal Storage,Nueces,,,TX,,27.8145365,-97.4972275,,,,,,self-storage,C,15,No website found
Affordable Storage,Independent,Affordable Storage,Lubbock,Tahoka Highway,Lubbock,TX,79423,33.4826347,-101.8420952,,,,,,self-storage,C,15,No website found
Dow Chemical - Salt Dome Storage Operations,Independent,Dow Chemical - Salt Dome Storage Operations,Brazoria,,,TX,,29.0463868,-95.3551987,,,,,,self-storage,C,15,No website found
Infinity Storage,Independent,Infinity Storage,Bandera,State Highway 16 North,Bandera,TX,78003,29.7316004,-99.0934638,,,,,,self-storage,C,15,No website found
White Kitchen Gathering - Yoakum Plant Outlet to Wilson Storage Line,Independent,"Enterprise Products Operating, LLC",Lavaca,,,TX,,29.329371,-96.8905111,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Tarrant,Mansfield Highway,Fort Worth,TX,76119,32.6694106,-97.2467232,,,,,,self-storage,C,0,No website found; Chain-managed
River City Storage Westside,Independent,River City Storage Westside,,Military Boulevard,Muskogee,OK,74401,35.7668547,-95.3913035,,,,,,self-storage,C,15,No website found
Clear Lake Storage Tie-In,Independent,Kinder Morgan Tejas Pipeline LLC,Harris,,,TX,,29.6251637,-95.1209073,,,,,,self-storage,C,15,No website found
Pierce Junction Storage Lateral,Independent,Kinder Morgan Texas Pipeline LLC,Harris,,,TX,,29.6571845,-95.4176951,,,,,,self-storage,C,15,No website found
East Storage to Teppco (Natural Gasoline),Independent,"Enterprise Products Operating, LLC",Chambers,,,TX,,29.8224983,-94.888156,,,,,,self-storage,C,15,No website found
West Storage to East Storage,Independent,"Enterprise Products Operating, LLC",Chambers,,,TX,,29.8474102,-94.8982461,,,,,,self-storage,C,15,No website found
Port Arthur to West Storage (Ethylene),Independent,"Enterprise Products Operating, LLC",Chambers,,,TX,,29.868076,-94.8801547,,,,,,self-storage,C,15,No website found
East Storage Pump Facilities to Oneok Station,Independent,"Enterprise Products Operating, LLC",Chambers,,,TX,,29.848929,-94.8936571,,,,,,self-storage,C,15,No website found
North Storage to East Storage Pumping Facilities #1,Independent,"Enterprise Products Operating, LLC",Chambers,,,TX,,29.8519095,-94.8950914,,,,,,self-storage,C,15,No website found
East Storage Pump Facilities to Sun Oil (Butane),Independent,"Enterprise Products Operating, LLC",Chambers,,,TX,,29.8397929,-94.8927681,,,,,,self-storage,C,15,No website found
Mont Belvieu to West Storage,Independent,"Enterprise Products Operating, LLC",Chambers,,,TX,,29.8517528,-94.9112677,,,,,,self-storage,C,15,No website found
North/East Storage Transgfer Line,Independent,"Enterprise Products Operating, LLC",Chambers,,,TX,,29.8519412,-94.895003,,,,,,self-storage,C,15,No website found
West Storage to Exxon Storage,Independent,"Enterprise Products Operating, LLC",Chambers,,,TX,,29.8424172,-94.8934055,,,,,,self-storage,C,15,No website found
North Storage to East Storage Pumping Facilities,Independent,"Enterprise Products Operating, LLC",Chambers,,,TX,,29.8519304,-94.8950646,,,,,,self-storage,C,15,No website found
Natural Gasoline to Storage,Independent,"Enterprise Products Operating, LLC",Chambers,,,TX,,29.8606771,-94.9049103,,,,,,self-storage,C,15,No website found
Splitter Plant IV to North Storage,Independent,"Enterprise Products Operating, LLC",Chambers,,,TX,,29.8619616,-94.90483,,,,,,self-storage,C,15,No website found
North Storage to East Storage Pumping Facilities (Propylene),Independent,"Enterprise Products Operating, LLC",Chambers,,,TX,,29.8509434,-94.8954421,,,,,,self-storage,C,15,No website found
North Storage to East Storage Pumping Facilities (Natural Gasoline),Independent,"Enterprise Products Operating, LLC",Chambers,,,TX,,29.8518425,-94.8952244,,,,,,self-storage,C,15,No website found
Pierce Junction Underground Storage,Independent,Pierce Junction Underground Storage,Harris,,,TX,,29.6555112,-95.4157424,,,,,,self-storage,C,15,No website found
Right Space Storage,Independent,Right Space Storage,,,,TX,,35.141022,-106.5852415,,,,,,self-storage,C,15,No website found
Superior Storage,Independent,Superior Storage,Hale,West Service Road,Abernathy,TX,79311,33.8416602,-101.8452908,,,,,,self-storage,C,15,No website found
Lone Star Storage,Independent,Lone Star Storage,Hockley,Alamo Road,Levelland,TX,79336,33.5915754,-102.3474003,,,,,,self-storage,C,15,No website found
Golden Triangle Storage System,Independent,"Golden Triangle Storage, Inc.",Jefferson,,,TX,,30.0232695,-94.0755003,,,,,,self-storage,C,15,No website found
Golden Triangle Storage System - Mainline #2,Independent,"Golden Triangle Storage, Inc.",Jefferson,,,TX,,30.0283084,-94.0541539,,,,,,self-storage,C,15,No website found
Port Arthur to West Storage,Independent,"Enterprise Products Operating, LLC",Jefferson,,,TX,,29.9496625,-94.1654689,,,,,,self-storage,C,15,No website found
Golden Triangle Storage System - Mainline #1,Independent,"Golden Triangle Storage, Inc.",Jefferson,,,TX,,30.0282355,-94.0541222,,,,,,self-storage,C,15,No website found
Golden Triangle Storage System - Golden Pass Lateral,Independent,"Golden Triangle Storage, Inc.",Jefferson,,,TX,,30.0205498,-94.0558683,,,,,,self-storage,C,15,No website found
Housing Storage Warehouse,Independent,Housing Storage Warehouse,Collin,,,TX,,32.9913223,-96.7532917,,,,,,self-storage,C,15,No website found
The Storage Shed,Independent,The Storage Shed,Callahan,West 4th Street,Baird,TX,79504,32.3955403,-99.4037751,,,,,,self-storage,C,15,No website found
Track & Field Facilities Storage,Independent,Track & Field Facilities Storage,,,,TX,,35.0660956,-106.626803,,,,,,self-storage,C,15,No website found
Attic Storage,Independent,Attic Storage,Gillespie,West US Highway 290,Fredericksburg,TX,78624,30.2838888,-98.8958521,,,,,,self-storage,C,15,No website found
Air Force Storage Yard,Independent,Air Force Storage Yard,,,,TX,,35.0433082,-106.5488015,,,,,,self-storage,C,15,No website found
The getaway RV and storage,Independent,The getaway RV and storage,San Patricio,North 13th Street,Aransas Pass,TX,78336,27.917263,-97.1562471,,,,,,self-storage,C,15,No website found
Ferguson Big Toy Storage,Independent,Ferguson Big Toy Storage,Lubbock,Tahoka Highway,Lubbock,TX,79423,33.48658,-101.8462598,,,,,,self-storage,C,15,No website found
SpareBox Storage,Independent,SpareBox Storage,Denton,Crawford Road,Argyle,TX,76226,33.1321199,-97.2036882,,,https://www.spareboxstorage.com/storage-units/tx/argyle/sparebox-0105,,,self-storage,C,40,
Mesquite Storage,Independent,Mesquite Storage,Dallas,West Cartwright Road,Mesquite,TX,75149,32.750454,-96.6125769,,,,,,self-storage,C,15,No website found
TX12 Silicon Hill Storage,Independent,Key Capture Energy,Travis,,,TX,,30.4123928,-97.5737474,,,,,,self-storage,C,15,No website found
